income,race,marital_status,loan_approved
45.219687118317864,Hispanic,Married,0
29.330888462830952,Hispanic,Married,0
55.90279116281647,Other,Single,1
43.72913671241479,Asian,Divorced,1
44.82630660440504,White,Divorced,1
58.732181458348066,Hispanic,Married,1
71.82876900516207,White,Married,1
55.085723932333536,Asian,Single,1
45.99401349057042,Asian,Divorced,0
54.30034127348855,Hispanic,Divorced,0
41.094926495907906,White,Married,0
63.51523565393697,Black,Divorced,0
44.409319656376894,Asian,Single,0
28.320757939963656,Asian,Married,1
50.1853847510864,White,Single,1
69.05594211488592,Black,Married,0
45.245584587460165,Asian,Single,0
58.14174173389191,White,Married,1
40.328886477342735,White,Married,0
43.63487830941151,White,Married,1
62.84967145541885,Black,Single,0
34.711416654084736,Other,Married,1
42.42977424517628,White,Single,0
56.96308908965963,Hispanic,Divorced,0
47.482165484016996,White,Married,1
44.00722225336918,White,Married,0
57.14884303353451,Black,Divorced,1
32.78932182880207,Asian,Divorced,0
55.44242611613211,Asian,Divorced,0
81.0548386300694,Other,Married,1
31.3393552083005,Black,Single,0
38.84096969799888,Black,Single,0
59.82497746850168,White,Divorced,1
77.80712569096488,White,Married,1
28.998977206275132,White,Single,0
39.13406561619142,Black,Single,1
60.852600637009736,White,Married,1
11.405835290032622,Asian,Married,0
61.21903602784795,Asian,Married,1
65.69145408506988,Asian,Single,1
65.14958726776472,Other,Married,1
30.03730182984207,Asian,Married,0
44.21226175871438,White,Married,0
63.053451347309675,Other,Single,1
81.01118600184611,White,Married,1
63.97113526586235,Other,Single,0
87.80721275853811,Hispanic,Divorced,0
38.814391111668904,White,Divorced,0
80.24508179497688,White,Single,1
45.87680226493455,Hispanic,Single,0
36.00943783166884,Asian,Single,0
48.32706456662081,Hispanic,Single,0
53.27657969892193,Hispanic,Divorced,1
35.24828510778469,Other,Divorced,0
48.76385179143826,Hispanic,Single,0
40.65439520199977,Other,Divorced,0
15.838314701334086,Other,Married,1
64.41415074203775,White,Single,1
46.25466756079076,Asian,Divorced,0
68.97591951625125,Black,Single,1
69.41450309960857,Asian,Single,1
61.94899460204685,White,Single,0
45.65142469401542,Other,Single,0
34.6925920773718,White,Married,0
48.74888327289524,Black,Married,0
33.48744680536809,Black,Single,0
43.99450174408161,Other,Single,0
43.912208557282824,Hispanic,Divorced,0
19.15919698976462,Other,Single,0
53.73042859925877,Asian,Divorced,0
31.17822450367039,Hispanic,Single,0
68.28004292181382,Hispanic,Divorced,0
51.94851583102444,White,Divorced,0
65.75173923360975,Hispanic,Single,1
71.97778912856538,Other,Single,1
36.74161235897419,Asian,Single,1
53.40712994888667,Hispanic,Married,0
30.422095113165163,White,Divorced,1
61.17363133661935,Hispanic,Single,0
69.43956649271972,Other,Married,1
40.47406114402165,Hispanic,Single,0
23.36836421545279,Asian,Single,1
59.189808016812805,Hispanic,Married,1
55.561913486693776,Black,Single,1
67.99727800259,Asian,Married,1
81.18458125013284,Other,Single,1
21.47377300551538,Black,Single,1
56.93976984122555,Black,Married,0
63.09214461618481,Hispanic,Divorced,1
30.63670159590662,Hispanic,Divorced,0
60.35489548299126,White,Single,0
63.09226463673333,Other,Married,1
72.52976583287315,Black,Married,1
41.48058339618692,Black,Married,0
45.96501307733771,Other,Married,1
61.56175666798961,Hispanic,Divorced,0
50.5998079392203,Asian,Divorced,0
61.015218253613305,White,Divorced,1
47.76001131338279,Other,Married,0
65.2799065523305,White,Single,1
67.68714735685381,Hispanic,Divorced,1
44.844452843694725,Black,Divorced,1
46.38636713775945,Black,Divorced,0
32.13742628458082,Other,Single,1
52.4080254316012,Black,Divorced,0
52.20903626067205,Hispanic,Married,1
75.37632270440776,Hispanic,Divorced,0
35.14081406326804,Asian,Married,1
80.26552183930188,White,Single,1
36.105075650202664,Black,Married,0
37.20145710791974,White,Single,0
94.50279330048888,White,Single,1
26.756210081767822,Black,Divorced,1
24.952498587970243,Black,Single,0
49.30731038601418,Black,Divorced,0
50.44946736506701,Other,Married,1
53.044536751324216,Asian,Divorced,1
24.90597650565296,White,Single,1
68.73428336673348,White,Married,1
63.5811829023167,Hispanic,Married,1
54.531758268469886,Hispanic,Married,1
49.73995435586407,Asian,Single,1
64.40226893797374,White,Married,1
75.57827729523439,Asian,Married,0
14.60070396993724,Other,Single,1
57.359334451527694,White,Married,1
59.13947487267638,Asian,Married,0
64.4181608839655,Other,Single,1
39.36814427797089,Other,Single,0
61.62088459948277,Hispanic,Single,0
51.79558230900133,Asian,Single,1
9.840517225797681,Asian,Married,0
64.24112496463462,Black,Divorced,0
67.17719879102614,Asian,Single,0
53.832111632426454,Hispanic,Married,0
42.1624859479341,White,Married,0
63.22957942133004,Other,Divorced,1
56.049243805670294,Black,Divorced,1
49.56839424032322,Black,Single,0
67.20435080468394,Black,Divorced,0
37.9986897277706,Hispanic,Single,1
55.40237607788299,Black,Single,0
28.154890341698135,Other,Married,0
52.27500108416245,Asian,Divorced,1
25.68718492620368,Black,Divorced,0
39.313678717878986,Black,Single,0
66.75346515563633,Other,Single,1
56.734751813649275,Hispanic,Single,1
65.17199359731836,Asian,Divorced,0
68.79639706453207,Black,Single,1
48.99264247484777,White,Married,0
59.09816377837215,Hispanic,Single,0
18.198635768843854,Hispanic,Married,0
62.670297713297614,Black,Married,1
51.16025543361929,Black,Married,1
31.47879430137951,Other,Married,0
58.98008850310789,Hispanic,Married,1
55.467196270360404,Asian,Divorced,1
41.570716023796514,White,Single,1
41.749596320971484,Black,Single,0
36.43006384755824,Hispanic,Divorced,0
60.32616918838245,Hispanic,Divorced,0
62.0694613897475,Asian,Divorced,1
73.31206273106238,White,Single,1
31.341718444840687,White,Single,1
62.589692475166615,Asian,Divorced,1
39.089375239110844,White,Married,0
49.04518864101506,Asian,Divorced,1
55.89194721956469,Asian,Divorced,1
42.67657622762292,Asian,Married,1
74.56983857720974,White,Married,1
51.43584935381781,Hispanic,Married,0
52.23623183315281,Asian,Married,1
71.8793229222654,White,Divorced,1
54.9984651343693,Asian,Divorced,0
52.73027456335731,Other,Divorced,0
41.39923080318436,White,Single,1
69.04728442237739,Black,Divorced,0
32.770387019518964,Hispanic,Divorced,0
63.22985704910162,Black,Married,1
57.13173103358853,Other,Divorced,0
41.78285596714344,Asian,Divorced,1
51.3841334261284,White,Divorced,1
51.58096074944151,White,Divorced,1
70.4386936297508,Asian,Single,0
33.811909418373645,White,Married,1
50.68259539702873,Asian,Single,1
43.95867362180441,Other,Married,1
30.235230234581273,Asian,Divorced,1
54.38789966988211,Other,Single,1
68.06146440553866,Other,Married,1
48.192987086544974,Asian,Single,0
94.60089824635506,Other,Married,1
90.40719962219623,Hispanic,Divorced,0
51.73277901519616,Other,Divorced,1
77.67395991540316,Hispanic,Divorced,1
69.15598957787509,White,Married,1
30.735832587306344,Asian,Divorced,0
45.06165470985193,Hispanic,Married,1
53.1329294005966,White,Single,1
47.66213185390281,White,Divorced,0
58.78252277749286,Black,Married,1
52.311704480497916,Black,Married,0
47.380395066836165,Other,Divorced,0
74.3210038872936,Hispanic,Single,1
76.86994265319886,Asian,Divorced,1
51.001383162935966,Hispanic,Married,1
24.284385750390566,White,Married,1
54.683231193479976,Other,Single,0
32.30445740484777,Other,Divorced,1
59.76006689811917,Other,Married,1
58.677829820372686,White,Married,1
68.83791225488837,Other,Single,1
66.99447855413135,Asian,Divorced,0
40.358260495705906,Black,Divorced,0
56.29217936775543,Black,Divorced,0
58.72268902361953,Hispanic,Divorced,0
37.25405672149315,Hispanic,Divorced,0
16.70953079631881,Hispanic,Single,0
63.84862317077035,Other,Married,1
55.21750516911688,Asian,Divorced,1
58.122249873926606,White,Divorced,1
45.19933711683332,Black,Divorced,0
11.012404908108946,White,Married,0
49.977187428890296,Other,Married,1
53.83906942840339,Hispanic,Divorced,0
29.60407928465124,Asian,Single,0
61.878578215396125,White,Single,1
54.33643118169104,White,Married,1
50.56826925996844,Asian,Single,0
67.42347928960925,White,Divorced,1
56.60009478012471,Black,Single,1
39.95768781110586,Hispanic,Divorced,0
62.120564236474024,Asian,Divorced,1
45.33341924273489,Black,Divorced,0
60.650272191127456,Asian,Divorced,1
49.61175074798437,Black,Single,0
37.14781609360902,Black,Single,0
43.333170830005386,Hispanic,Divorced,0
38.54450557398806,Asian,Single,0
63.928413173108176,Asian,Divorced,1
43.79666943456606,Other,Divorced,0
44.98349964750193,White,Married,0
35.72336919481964,Hispanic,Divorced,0
61.78339988391367,Other,Single,1
74.06175134694165,White,Married,1
39.196521248613294,Hispanic,Divorced,0
36.519603021037646,Hispanic,Divorced,0
39.28917168259533,Hispanic,Single,0
59.25144777978204,Black,Single,0
85.15268191011565,White,Single,1
74.13059221153564,White,Single,1
26.831931709467234,Hispanic,Single,1
61.2815990615371,White,Single,1
37.93891771712045,Asian,Single,1
54.58621365203331,Black,Divorced,1
40.730930952296475,White,Single,1
58.64579074855584,White,Single,1
59.12312577044163,Asian,Single,1
35.023634384627194,Asian,Married,1
37.33234445742094,Asian,Divorced,0
66.61227100697451,White,Divorced,1
48.80039613118933,Other,Married,0
56.76915527618612,Asian,Married,1
46.759134965241735,Hispanic,Single,0
68.92287893967345,Other,Single,0
47.92955724199162,Other,Married,1
43.6872732911005,Black,Divorced,0
59.20723696860361,Hispanic,Single,0
52.156360955590024,White,Divorced,1
16.061150711189185,Asian,Divorced,1
98.76275275632017,Hispanic,Single,0
33.48718434743327,White,Divorced,0
38.03298466011906,White,Single,1
50.00341083214171,Hispanic,Divorced,0
17.611108432213484,White,Single,1
20.5162120907288,Black,Single,0
34.36741219642417,Asian,Single,1
54.81414292793996,White,Single,1
30.31131229956175,Other,Divorced,0
65.66545485496403,Other,Married,1
71.87787964649857,Asian,Divorced,1
38.715971656768275,White,Married,0
41.10346424405863,Other,Divorced,1
76.80996609381253,Other,Divorced,0
40.283004074143015,Hispanic,Divorced,0
72.53029266214675,Asian,Married,1
36.69632361518568,Black,Single,0
46.2438320671389,Asian,Married,1
32.214005538887086,Black,Married,1
36.322258122402985,Hispanic,Divorced,1
67.2305635251329,Hispanic,Single,1
63.3965982137559,White,Divorced,1
45.65620159520479,White,Divorced,0
17.708678613727837,Hispanic,Married,0
39.24567765607392,Black,Divorced,0
32.294037603973315,Other,Single,0
39.80275088967436,Other,Married,0
22.873519598885228,White,Single,0
65.31939236817148,Other,Married,1
49.551990153083246,Asian,Divorced,1
33.34965900045508,Other,Married,1
51.32062731830631,Hispanic,Married,0
54.45092398721239,White,Single,1
39.892111802911685,White,Married,1
56.26683864364349,Other,Divorced,1
70.37058436489575,Other,Single,1
33.168127469759945,Other,Single,0
45.52238001996597,Black,Divorced,0
20.04806302168725,White,Married,1
64.93828063550592,Black,Single,0
59.88208035890808,Other,Divorced,1
66.38408735392504,White,Married,1
54.26634548779788,Black,Single,1
39.139796680474255,White,Single,1
42.871200034779804,Black,Married,0
55.88563738797225,Asian,Single,1
76.04959756173817,Other,Single,1
37.09673192938729,Hispanic,Divorced,0
27.11197614405852,Black,Married,0
53.67281536297645,Asian,Single,0
40.904912973958574,Hispanic,Single,0
49.88746598013744,Hispanic,Married,0
67.68344299015747,Other,Divorced,1
66.21799849379758,White,Married,1
66.54698793034672,Black,Single,1
63.10772793737468,Asian,Married,0
51.473645600738784,Black,Married,0
39.36362366986033,Black,Married,0
33.98586977181847,Hispanic,Single,0
69.75346730125072,White,Single,1
47.15938955746718,White,Divorced,1
56.85709671128588,Asian,Divorced,1
68.18258715399456,Black,Divorced,0
57.30151565636921,Hispanic,Single,1
67.39774661407442,Black,Single,1
60.75498654406748,White,Single,0
53.63190991641676,Hispanic,Divorced,0
59.71578660195869,Other,Divorced,1
50.50049039209829,Other,Divorced,1
58.13623008110304,Hispanic,Divorced,0
48.0346480210882,Hispanic,Single,0
61.22942740025332,White,Married,1
63.95883602494425,Other,Single,0
49.034796547990396,Hispanic,Divorced,0
55.42180071448269,Hispanic,Divorced,1
43.47696020504821,Black,Single,1
51.605708051031165,Black,Married,0
44.04644410960894,White,Divorced,1
60.43295609893361,Black,Married,1
19.64448930447105,Other,Divorced,0
37.16645669337115,Hispanic,Married,0
39.7138934411543,Asian,Divorced,1
40.623627742447475,White,Single,0
68.661391919972,Other,Divorced,0
74.08467884447076,Black,Single,0
52.58224815343871,Black,Married,1
72.95233751560829,Asian,Single,1
51.229463829087585,White,Single,1
29.044741838547033,Hispanic,Married,0
29.857297901418967,Hispanic,Single,0
58.51393993542064,Asian,Single,1
66.97067925325037,Black,Single,0
37.6078747204481,Hispanic,Divorced,0
32.25527618883989,White,Married,1
55.71039713880389,Hispanic,Divorced,0
23.70036571530991,Asian,Married,1
61.38883716886273,Other,Single,0
46.00504357753977,Other,Divorced,1
33.16780141831576,White,Single,1
28.38222515610614,Black,Married,1
56.42977001582399,Hispanic,Single,0
73.66165657528754,Asian,Single,1
68.65065164584391,Asian,Single,1
47.066346005299046,Black,Divorced,0
49.779360231244894,Black,Divorced,1
46.655405276937046,Hispanic,Divorced,0
58.19826653570498,Other,Divorced,0
44.45762176466451,Asian,Married,0
63.23716375001908,Black,Married,1
38.98445409803209,Black,Married,0
80.38944985166664,Black,Married,1
76.58532392503636,Black,Divorced,1
59.17961314702054,Hispanic,Single,0
55.89428450185648,White,Single,1
41.2101011518368,White,Married,1
63.23538110643685,Other,Married,0
62.669761741376256,Asian,Married,1
27.404881158424462,Other,Married,0
72.55787102694478,White,Divorced,0
61.1421501587707,White,Married,1
41.72896999847024,White,Married,1
60.63168654952567,Asian,Divorced,0
63.78224204841434,Asian,Divorced,0
71.01327141564099,Other,Single,0
72.57286580397506,Asian,Married,1
66.52663804226245,Asian,Single,1
64.90535684597928,Asian,Single,1
71.94989089199876,Hispanic,Single,0
70.59043783308236,Asian,Single,0
87.91109406414459,Black,Divorced,0
41.18971413004088,Asian,Divorced,0
66.1786965163121,Hispanic,Married,1
19.0983037024202,Other,Married,1
14.8569512335954,Black,Single,0
43.913806345229375,Hispanic,Single,0
40.968938840855365,Hispanic,Divorced,0
33.011443764239736,White,Married,1
55.758880219477156,White,Single,1
50.254437164262235,White,Married,1
57.24844945433941,Asian,Single,0
73.14231230638677,Black,Single,1
32.58302778480131,Asian,Single,1
47.77139453718336,Hispanic,Divorced,0
70.23927016879985,Asian,Divorced,0
62.71766702334635,Hispanic,Divorced,0
41.1318736267721,Hispanic,Married,0
89.908309023374,Other,Single,1
58.62079024132742,Asian,Divorced,1
17.495998892283023,White,Divorced,1
63.27663994858765,Asian,Married,1
21.079940821784835,Asian,Married,1
79.7234434449387,White,Divorced,0
49.46268554359001,Black,Single,0
73.52667720861129,Black,Married,1
62.43505089183642,Black,Single,1
51.93866214009041,White,Divorced,1
51.26255114396104,Other,Divorced,1
64.96238758508598,White,Divorced,0
69.47782733087801,White,Divorced,1
57.71765584235423,Black,Married,1
54.04348987386327,Black,Single,1
54.668649036440165,White,Divorced,1
45.30018847680459,Asian,Divorced,0
69.86134456316091,White,Single,1
26.18959365147377,Black,Single,0
83.79009521748077,White,Married,1
44.68168873858916,Other,Divorced,0
53.25956553539066,Other,Single,1
64.08215455644311,White,Married,1
74.74488459958272,White,Single,1
54.81099744323465,Other,Married,1
43.10824075976654,White,Divorced,1
36.53227041555745,Asian,Married,1
66.54494996632968,Other,Divorced,0
46.54434426307522,White,Single,0
46.29926168622935,Hispanic,Divorced,0
23.786950624333432,White,Single,1
47.235677541171526,Hispanic,Single,0
81.06132587472102,Other,Divorced,1
47.35321848144775,Hispanic,Single,0
78.15021027441517,Other,Divorced,1
61.27493701384934,Other,Divorced,1
21.768617559483737,Other,Divorced,1
84.71942889240049,Black,Divorced,1
63.68464553484671,Asian,Divorced,1
46.57616459547652,Asian,Divorced,0
53.78163917934919,Hispanic,Married,0
60.21382751525191,Black,Married,0
38.610379052692124,Asian,Single,1
54.64752102779462,Other,Married,1
47.32777801297288,Other,Divorced,1
60.84676577523561,Other,Single,1
53.48969022849713,Hispanic,Married,1
58.30556932663167,White,Divorced,1
70.14310011459408,Asian,Married,1
41.108670288965165,Hispanic,Single,0
45.08628924896825,Asian,Single,1
31.349857964638744,Black,Divorced,0
48.38043080444592,Asian,Married,1
74.39407275284844,Other,Married,1
66.37256308823677,Asian,Divorced,0
47.97518626227083,Other,Divorced,0
29.159834361919646,Other,Divorced,1
48.972013680587814,White,Divorced,0
36.256126926792916,Hispanic,Divorced,0
56.96941308129262,White,Divorced,1
45.22981254035699,Hispanic,Divorced,0
62.22260734487187,Other,Divorced,1
51.811387589133396,Asian,Divorced,1
41.386428527499014,Black,Single,0
60.2918899440226,Other,Divorced,0
35.37643441056439,Other,Divorced,0
43.45635389430947,Other,Divorced,0
69.43602644394058,White,Married,1
57.54951361157235,Other,Single,1
54.74059276825105,Asian,Divorced,1
56.14800199784639,Black,Divorced,0
50.3574917997597,Black,Divorced,0
65.88992033033988,Black,Married,1
40.90527276764442,Hispanic,Single,1
63.755908298963625,Black,Married,1
64.94510556016648,Black,Married,1
46.90359912904674,Black,Married,1
64.16935761181418,White,Single,1
75.2141512091576,Black,Divorced,1
55.94035230617864,Hispanic,Divorced,0
55.361533288638356,Black,Single,0
56.810107577851156,Other,Single,1
65.47063632230694,Asian,Married,1
40.374575971331126,White,Divorced,1
48.57578354709247,Other,Single,1
39.9890633533996,Hispanic,Married,0
46.8141405898893,Black,Married,1
58.13001526960181,White,Single,1
65.80917982185711,Other,Single,0
19.05878894410522,White,Divorced,1
24.64951784268936,Other,Married,1
37.593656671357635,Other,Divorced,0
27.715246070313558,White,Divorced,1
65.10591005117095,White,Divorced,1
51.16703782160025,White,Single,1
62.10375153365324,Other,Single,0
67.53330693006757,Asian,Divorced,1
60.497695564089454,Other,Single,1
57.551078981193875,Hispanic,Divorced,0
19.66158374072507,Black,Single,0
67.82736861833672,Black,Single,0
48.42622734397112,Asian,Married,1
47.374781579612694,Black,Married,0
64.032894141745,Hispanic,Divorced,0
49.38835959579267,Other,Divorced,0
58.330300123524225,White,Divorced,1
39.14457068086864,Asian,Single,0
66.89891519957584,Black,Divorced,0
56.889624089649395,Black,Divorced,0
54.74846636110172,Hispanic,Divorced,1
48.18438055170623,White,Married,0
40.8102855696479,White,Divorced,1
61.86590774831404,Asian,Married,1
53.17193728710139,Asian,Married,1
48.599606726360214,Black,Married,1
43.9735382581438,White,Single,1
49.09688284702061,Asian,Single,1
68.7004625080864,Other,Divorced,1
41.08390578500989,Black,Married,0
19.35030768783249,Asian,Divorced,1
68.9300176078549,Hispanic,Single,1
79.92044234727253,Asian,Married,1
52.63439360328355,Asian,Single,1
80.85858655414185,Other,Married,1
53.855610469106416,Other,Single,1
52.46124913409434,Other,Married,1
48.435389914924386,Other,Married,1
63.181408478064974,Asian,Married,1
30.165647496851246,White,Divorced,0
48.07613397326186,Other,Married,0
33.50537593333805,Other,Married,1
60.670313815917716,Black,Single,0
67.05508600934843,Asian,Divorced,0
73.3891481821418,Asian,Single,1
57.89102358344991,White,Divorced,1
24.22964207039244,Other,Single,1
90.1341322080248,Black,Married,0
31.14677945457771,Other,Single,1
32.87351116190203,Black,Divorced,0
28.951372964335583,Asian,Divorced,0
64.21316778320377,Hispanic,Single,0
54.270904707738794,Other,Divorced,1
28.836791074675336,Hispanic,Divorced,0
67.31400443437224,Asian,Married,1
88.34570841600662,Hispanic,Married,1
66.21164890761742,Black,Single,1
56.65193202234303,White,Divorced,1
32.17532911195753,Other,Divorced,0
25.214454947881368,Hispanic,Divorced,0
51.604958527103356,White,Married,1
66.41610982184478,Black,Married,0
60.151474561132495,White,Single,1
27.28405409146502,Black,Married,0
31.094236199314395,Other,Single,1
39.565879114287625,Asian,Divorced,0
63.572851772582446,White,Divorced,1
43.480428864586706,Other,Divorced,1
10.96500406316769,Hispanic,Single,0
61.83769151391503,Asian,Married,1
39.872223041513344,White,Single,0
47.10389417829536,Black,Married,0
35.610916175305995,Other,Divorced,0
55.76732589629519,Black,Married,0
34.731143118877995,Other,Divorced,0
76.09130761949865,Hispanic,Single,0
71.69571198001383,Other,Married,0
74.34130764810527,White,Married,1
56.271060604109586,Other,Divorced,1
31.894195587754698,Hispanic,Single,0
65.22733254379798,Hispanic,Married,1
24.385291629909368,Black,Divorced,0
45.842023984410304,Other,Married,1
63.871995026266966,Black,Married,1
54.283390363902406,Other,Single,1
39.41124701683484,White,Married,0
54.49721549445136,Other,Married,1
42.111841762769565,Black,Divorced,0
52.894284909128245,Black,Divorced,1
68.77567955464858,Hispanic,Divorced,0
58.75576007437703,Hispanic,Single,0
84.48780807657513,Asian,Divorced,1
29.971967668936625,Other,Married,1
47.2854481208242,Other,Divorced,1
41.0286384926516,Black,Divorced,0
54.7127600350847,White,Divorced,1
26.951333433831124,Asian,Married,0
44.82546089651009,Hispanic,Divorced,0
72.51750945873272,White,Married,1
48.571675286172244,Hispanic,Married,0
66.89285987099449,Other,Divorced,0
44.528224191633505,Other,Divorced,0
40.342783488798815,Black,Divorced,0
42.94662687348204,Other,Single,0
43.84513294147409,Asian,Divorced,0
57.99326527096967,Black,Married,0
32.960865376596296,White,Divorced,1
51.6732337584034,Black,Divorced,1
47.769848508612924,Other,Divorced,1
27.18383236257183,White,Married,1
54.93776201867009,White,Married,1
64.4521599928303,White,Divorced,1
53.22382452610068,White,Married,1
27.03277550512075,Black,Single,0
63.666284844329276,Black,Divorced,0
56.677805142078185,Black,Single,1
28.87593548494412,Other,Divorced,0
67.29244297983296,Other,Married,1
40.173382563497775,Hispanic,Divorced,0
8.16939941700842,White,Single,1
64.9875824071862,Hispanic,Single,0
52.071726277439154,Asian,Divorced,1
51.84828972739253,White,Single,1
55.978846486972344,Other,Married,0
75.51084003074534,Other,Divorced,1
61.689431619640395,Black,Married,0
60.72917410620188,White,Divorced,1
41.414855620664106,White,Married,1
70.27882400247249,Asian,Married,1
19.49918196986436,Asian,Divorced,1
45.963951313993604,White,Divorced,1
45.57558793866298,Asian,Divorced,0
35.39692380096151,White,Divorced,0
51.30451889299667,Hispanic,Married,1
72.79718804764401,Asian,Married,0
38.83401161842188,Hispanic,Married,0
78.04348500067276,White,Divorced,1
19.485086049574218,Hispanic,Divorced,0
41.91038695611284,Asian,Married,1
70.26966792000822,Other,Divorced,1
41.50063602368121,Hispanic,Divorced,0
44.41083255048151,Other,Married,1
53.64924694423535,Black,Divorced,1
51.14789178040631,White,Single,1
35.9715093929562,Hispanic,Single,0
42.35829506301286,Asian,Divorced,0
46.71525977164688,Other,Married,0
44.683673614471225,Black,Single,1
54.22293324403764,Hispanic,Single,0
55.489952316711,Asian,Single,0
25.667506086682444,Hispanic,Divorced,0
47.59358234816665,Hispanic,Married,0
51.47956515876344,White,Single,0
60.78919895120865,Hispanic,Single,1
98.94571780428483,Other,Married,1
63.26522202691403,White,Divorced,1
49.58387545134355,Asian,Divorced,0
77.02394524038102,Other,Married,1
73.11639974306975,Black,Single,0
34.11216506693522,Other,Married,0
69.83065385807556,White,Divorced,1
89.03905343329606,Asian,Married,1
63.469223488124925,White,Married,1
27.317180009126393,White,Divorced,0
37.752582080941004,Asian,Married,0
56.74942906418624,Hispanic,Married,0
70.10380002005493,Asian,Single,1
40.28923526241968,Other,Married,0
68.2722223880364,Hispanic,Single,1
52.43378769268097,Other,Single,1
47.00763599983662,Other,Divorced,0
50.104963044453015,White,Divorced,1
63.77645924175104,Black,Divorced,1
60.29374190354137,Hispanic,Divorced,1
53.66895213475993,Black,Single,0
64.63787310969693,White,Single,1
46.1465994938856,Asian,Single,0
22.462835083388022,White,Single,1
46.81789736645357,Other,Divorced,0
48.99168668527313,Other,Single,0
30.528499837975197,Other,Married,1
62.736513307542076,White,Divorced,1
56.26509768929215,Hispanic,Single,1
67.66492812661559,Hispanic,Divorced,0
66.3561194292277,Hispanic,Single,0
51.632973889454234,Other,Married,1
54.170967683907655,Other,Single,0
66.13743784830291,Other,Single,1
50.817136689781805,White,Single,1
47.75965532410061,Black,Single,0
43.744826927008575,White,Divorced,0
64.94223771597727,Hispanic,Single,1
52.400901480638325,Asian,Single,1
58.26409359669648,White,Divorced,1
38.84909749812506,Asian,Single,1
20.38565296148418,White,Married,1
40.39264129288833,Hispanic,Married,0
27.502477704647536,White,Single,1
26.04040715223372,White,Divorced,1
27.49590046215861,Other,Married,1
58.65012280409378,Black,Single,1
36.23945179340216,White,Married,0
45.555501127241726,Black,Single,1
33.70605321428986,White,Divorced,1
49.355944056028505,Black,Single,0
40.08979559709879,Black,Single,1
49.09747270061816,White,Married,0
41.69686023548414,White,Divorced,1
47.471863701516085,Hispanic,Single,0
60.77055593056105,Black,Divorced,1
57.92643132330798,Other,Married,0
63.54126444099622,Hispanic,Married,0
37.12599896425758,Hispanic,Divorced,0
58.38690220013276,Hispanic,Divorced,1
19.392392246098293,Other,Single,0
61.73509883625066,Asian,Single,1
82.15409948312877,Asian,Married,1
40.825662252575725,Other,Single,1
45.02972059591296,Hispanic,Divorced,0
58.90579446973753,White,Single,1
34.75178825546703,Hispanic,Divorced,0
47.14136724254034,Hispanic,Divorced,0
51.136996660103165,Hispanic,Married,0
80.95011274597033,Other,Married,1
59.535922019652396,Other,Single,1
46.80299110937216,Black,Married,0
48.35304935881201,White,Single,1
51.131318579467944,Hispanic,Married,0
16.9929966553751,Other,Single,0
78.20538509775454,Asian,Divorced,0
49.34028566365658,Hispanic,Single,0
45.612984537903245,Asian,Married,1
38.68425025961473,Hispanic,Single,0
68.91455100203513,Black,Married,1
57.22885648600045,White,Single,1
38.35783069930035,Other,Single,1
72.55553926482537,Hispanic,Single,1
58.54124142670287,Black,Divorced,1
45.11558311477894,Black,Married,0
33.24472625579989,Black,Divorced,0
49.751654954400074,Other,Married,1
63.86174781908299,Black,Divorced,1
46.78746475753153,Asian,Divorced,1
54.36230780331973,Asian,Married,1
63.89972973411954,White,Single,1
52.158200021834645,White,Divorced,1
59.78024146227656,Black,Single,0
70.49592008577608,Black,Married,0
53.9475014920051,Hispanic,Divorced,1
64.67379853105865,White,Married,1
79.2534919735327,Other,Single,0
84.19094688852364,Asian,Divorced,1
40.849841153716234,Hispanic,Divorced,1
55.32346445501009,Asian,Married,1
45.50925467955073,Black,Single,1
45.483068287536604,Black,Married,0
41.64740490252289,White,Married,1
46.17329315652012,White,Single,1
60.27438198980386,White,Divorced,1
46.42785698439008,Black,Married,1
85.0886914515208,Black,Single,0
39.837929132545845,Other,Divorced,1
47.30638531047868,Hispanic,Married,0
40.32342686906965,White,Divorced,0
37.49791178325821,Black,Divorced,0
53.6358829177626,Other,Divorced,1
37.26554925847705,Black,Divorced,1
44.12614018993504,Hispanic,Divorced,0
51.568855542705045,Hispanic,Single,0
42.175976864368685,Hispanic,Divorced,0
63.12041623039281,Hispanic,Single,1
50.019427958069166,Asian,Married,1
58.715825636165086,Black,Married,0
44.41048787495605,Asian,Married,0
70.39309698417995,Black,Divorced,1
82.46016331532476,Other,Divorced,1
39.996445338366996,Asian,Married,0
65.85276928279688,Asian,Divorced,1
46.49366039986299,Hispanic,Single,1
46.366588686990674,Hispanic,Single,0
46.02387670960896,Black,Divorced,0
53.84768126641558,White,Married,1
42.337324843247536,White,Single,1
60.190243108959486,Asian,Single,0
76.58822102745066,White,Divorced,1
70.34746390051869,Asian,Married,1
58.36585295545778,Hispanic,Divorced,0
52.27935651399727,Asian,Divorced,1
47.15133965020014,Hispanic,Divorced,0
61.40145910958326,White,Married,1
56.339375729492254,Black,Divorced,0
79.2250148305994,Other,Single,0
48.176523436098776,Other,Married,1
52.08711328247694,Other,Divorced,0
46.56956733470026,White,Divorced,1
51.49491834117969,Hispanic,Divorced,1
42.264363749593734,Asian,Married,0
65.55771147070342,Hispanic,Single,0
66.98484436493801,Black,Divorced,0
33.67896002248555,Asian,Single,0
41.51050604289372,Hispanic,Married,0
59.156855289517054,Asian,Married,1
